L,x,uz
1.5,1.3181818181818181,1.2749599356225833e-06
1.5,1.3333333333333335,1.2896146475245758e-06
1.5,1.3484848484848486,1.3042693594299834e-06
1.5,1.3636363636363638,1.318924071331488e-06
1.5,1.378787878787879,1.333578783235161e-06
1.5,1.393939393939394,1.3482334951405144e-06
1.5,1.4090909090909092,1.3628882070434284e-06
1.5,1.4242424242424243,1.377542918947535e-06
1.5,1.4393939393939394,1.3921976308503407e-06
1.5,1.4545454545454546,1.4068523427540679e-06
1.5,1.4696969696969697,1.4215070546567108e-06
1.5,1.4848484848484849,1.4361617665662927e-06
1.5,1.5,1.4508164784650325e-06
